Order_ID,Order_Date,Ship_Date,Ship_Mode,Ship_Speed,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Profit_Margin_Pct,Delivery_Days,Discount_Band,Order_Year,Order_Month,Order_Month_Name,Season,Is_Loss,Margin_Band,Sales_Bucket,Revenue_per_Unit,Profit_per_Unit,Discount_Amount
US-2016-111563,04/11/2016,08/11/2016,Standard Class,Economy,SM-20005,FUR-FU-10000723,66.112,4,0.6,-84.2928,-127.5,4,High (41%+),2016,11,Nov,Fall,Loss,Loss,Small ($50-200),16.53,-21.07,39.67
CA-2017-121853,23/09/2017,29/09/2017,Standard Class,Economy,DB-13660,OFF-PA-10003641,211.04,8,0,97.0784,46,6,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Medium ($200-500),26.38,12.13,0
CA-2017-121853,23/09/2017,29/09/2017,Standard Class,Economy,DB-13660,FUR-CH-10003973,594.816,2,0.2,59.4816,10,6,Low (1-20%),2017,9,Sep,Fall,Profit,Medium (10-20%),Large ($500-1K),297.41,29.74,118.96
CA-2017-121853,23/09/2017,29/09/2017,Standard Class,Economy,DB-13660,OFF-BI-10000977,72.96,3,0.2,23.712,32.5,6,Low (1-20%),2017,9,Sep,Fall,Profit,High (>=20%),Small ($50-200),24.32,7.9,14.59
US-2017-130687,07/09/2017,10/09/2017,First Class,Fast,PF-19225,FUR-FU-10004053,80.96,4,0,34.8128,43,3,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Small ($50-200),20.24,8.7,0
US-2017-130687,07/09/2017,10/09/2017,First Class,Fast,PF-19225,TEC-PH-10002033,455.712,2,0.2,34.1784,7.5,3,Low (1-20%),2017,9,Sep,Fall,Profit,Low (0-10%),Medium ($200-500),227.86,17.09,91.14
US-2017-130687,07/09/2017,10/09/2017,First Class,Fast,PF-19225,OFF-AR-10004260,25.98,1,0,7.2744,28,3,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),25.98,7.27,0
CA-2015-164497,28/11/2015,30/11/2015,First Class,Fast,AJ-10945,OFF-AP-10004655,45.28,4,0,15.3952,34,2,No Discount,2015,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),11.32,3.85,0
US-2015-153283,12/11/2015,18/11/2015,Standard Class,Economy,EB-14110,OFF-EN-10001539,15.56,2,0,7.3132,47,6,No Discount,2015,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),7.78,3.66,0
CA-2016-108056,29/09/2016,03/10/2016,Standard Class,Economy,ES-14080,TEC-PH-10001817,859.2,3,0.2,75.18,8.75,4,Low (1-20%),2016,9,Sep,Fall,Profit,Low (0-10%),Large ($500-1K),286.4,25.06,171.84
CA-2017-127726,11/09/2017,13/09/2017,Second Class,Standard,SS-20410,OFF-AP-10002578,195.68,4,0,50.8768,26,2,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Small ($50-200),48.92,12.72,0
CA-2017-127726,11/09/2017,13/09/2017,Second Class,Standard,SS-20410,OFF-FA-10000992,14.2,4,0,6.674,47,2,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),3.55,1.67,0
CA-2017-110198,01/05/2017,02/05/2017,First Class,Fast,AG-10900,FUR-BO-10001798,314.352,3,0.2,-15.7176,-5,1,Low (1-20%),2017,5,May,Spring,Loss,Loss,Medium ($200-500),104.78,-5.24,62.87
CA-2017-110198,01/05/2017,02/05/2017,First Class,Fast,AG-10900,OFF-LA-10004409,4.608,2,0.2,1.4976,32.5,1,Low (1-20%),2017,5,May,Spring,Profit,High (>=20%),Micro (<$50),2.3,0.75,0.92
CA-2017-130715,16/09/2017,20/09/2017,Standard Class,Economy,CY-12745,OFF-FA-10000621,17.9,5,0,8.771,49,4,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),3.58,1.75,0
CA-2014-155264,19/10/2014,22/10/2014,Second Class,Standard,RP-19270,OFF-BI-10003196,2.992,1,0.2,1.122,37.5,3,Low (1-20%),2014,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),2.99,1.12,0.6
CA-2014-155264,19/10/2014,22/10/2014,Second Class,Standard,RP-19270,OFF-BI-10003727,20.064,6,0.2,7.0224,35,3,Low (1-20%),2014,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),3.34,1.17,4.01
CA-2014-155264,19/10/2014,22/10/2014,Second Class,Standard,RP-19270,OFF-PA-10003228,146.73,3,0,68.9631,47,3,No Discount,2014,10,Oct,Fall,Profit,High (>=20%),Small ($50-200),48.91,22.99,0
CA-2014-155264,19/10/2014,22/10/2014,Second Class,Standard,RP-19270,OFF-LA-10002787,18.75,5,0,9,48,3,No Discount,2014,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),3.75,1.8,0
CA-2014-155264,19/10/2014,22/10/2014,Second Class,Standard,RP-19270,TEC-PH-10001305,117.576,3,0.2,11.7576,10,3,Low (1-20%),2014,10,Oct,Fall,Profit,Medium (10-20%),Small ($50-200),39.19,3.92,23.52
CA-2016-119123,13/03/2016,18/03/2016,Standard Class,Economy,DB-13360,OFF-BI-10001036,51.184,7,0.2,19.194,37.5,5,Low (1-20%),2016,3,Mar,Spring,Profit,High (>=20%),Small ($50-200),7.31,2.74,10.24
CA-2017-109085,17/02/2017,20/02/2017,First Class,Fast,CK-12325,FUR-TA-10001086,455.97,5,0.4,-106.393,-23.33,3,Medium (21-40%),2017,2,Feb,Winter,Loss,Loss,Medium ($200-500),91.19,-21.28,182.39
CA-2017-109085,17/02/2017,20/02/2017,First Class,Fast,CK-12325,OFF-BI-10001525,5.715,5,0.7,-4.7625,-83.33,3,High (41%+),2017,2,Feb,Winter,Loss,Loss,Micro (<$50),1.14,-0.95,4
CA-2017-109085,17/02/2017,20/02/2017,First Class,Fast,CK-12325,TEC-PH-10000526,57.594,1,0.4,-11.5188,-20,3,Medium (21-40%),2017,2,Feb,Winter,Loss,Loss,Small ($50-200),57.59,-11.52,23.04
CA-2017-109085,17/02/2017,20/02/2017,First Class,Fast,CK-12325,FUR-FU-10004973,30.144,2,0.2,8.2896,27.5,3,Low (1-20%),2017,2,Feb,Winter,Profit,High (>=20%),Micro (<$50),15.07,4.14,6.03
CA-2017-109085,17/02/2017,20/02/2017,First Class,Fast,CK-12325,FUR-CH-10003981,899.43,5,0.3,-12.849,-1.43,3,Medium (21-40%),2017,2,Feb,Winter,Loss,Loss,Large ($500-1K),179.89,-2.57,269.83
CA-2016-114860,22/12/2016,28/12/2016,Standard Class,Economy,DN-13690,FUR-FU-10000277,842.72,8,0,202.2528,24,6,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Large ($500-1K),105.34,25.28,0
CA-2016-114860,22/12/2016,28/12/2016,Standard Class,Economy,DN-13690,FUR-FU-10001934,41.96,2,0,10.9096,26,6,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),20.98,5.45,0
CA-2016-159009,23/09/2016,27/09/2016,Standard Class,Economy,DP-13105,OFF-BI-10004970,13.216,4,0.2,4.4604,33.75,4,Low (1-20%),2016,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),3.3,1.12,2.64
CA-2016-159009,23/09/2016,27/09/2016,Standard Class,Economy,DP-13105,FUR-CH-10003396,184.752,3,0.2,-20.7846,-11.25,4,Low (1-20%),2016,9,Sep,Fall,Loss,Loss,Small ($50-200),61.58,-6.93,36.95
CA-2017-148411,24/09/2017,26/09/2017,First Class,Fast,RO-19780,FUR-CH-10003973,520.464,2,0.3,-14.8704,-2.86,2,Medium (21-40%),2017,9,Sep,Fall,Loss,Loss,Large ($500-1K),260.23,-7.44,156.14
CA-2017-148411,24/09/2017,26/09/2017,First Class,Fast,RO-19780,OFF-PA-10002109,11.424,3,0.2,3.7128,32.5,2,Low (1-20%),2017,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),3.81,1.24,2.28
CA-2015-110324,01/12/2015,05/12/2015,Standard Class,Economy,MA-17560,OFF-PA-10001826,19.44,3,0,9.3312,48,4,No Discount,2015,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),6.48,3.11,0
CA-2015-110324,01/12/2015,05/12/2015,Standard Class,Economy,MA-17560,OFF-AR-10000823,3.64,2,0,1.0192,28,4,No Discount,2015,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),1.82,0.51,0
CA-2015-110324,01/12/2015,05/12/2015,Standard Class,Economy,MA-17560,OFF-PA-10001776,18.54,2,0,8.7138,47,4,No Discount,2015,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),9.27,4.36,0
CA-2016-168046,25/01/2016,28/01/2016,Second Class,Standard,JD-15895,OFF-BI-10003676,43.12,5,0.2,15.092,35,3,Low (1-20%),2016,1,Jan,Winter,Profit,High (>=20%),Micro (<$50),8.62,3.02,8.62
CA-2016-168046,25/01/2016,28/01/2016,Second Class,Standard,JD-15895,FUR-TA-10001095,313.722,3,0.4,-99.3453,-31.67,3,Medium (21-40%),2016,1,Jan,Winter,Loss,Loss,Medium ($200-500),104.57,-33.12,125.49
CA-2016-168046,25/01/2016,28/01/2016,Second Class,Standard,JD-15895,FUR-FU-10000747,45.98,1,0,7.8166,17,3,No Discount,2016,1,Jan,Winter,Profit,Medium (10-20%),Micro (<$50),45.98,7.82,0
CA-2016-168046,25/01/2016,28/01/2016,Second Class,Standard,JD-15895,OFF-ST-10004337,428.68,7,0,0,0,3,No Discount,2016,1,Jan,Winter,Profit,Low (0-10%),Medium ($200-500),61.24,0,0
CA-2017-111591,21/03/2017,25/03/2017,Standard Class,Economy,PS-18970,OFF-BI-10004410,30.576,6,0.2,10.3194,33.75,4,Low (1-20%),2017,3,Mar,Spring,Profit,High (>=20%),Micro (<$50),5.1,1.72,6.12
CA-2017-111591,21/03/2017,25/03/2017,Standard Class,Economy,PS-18970,OFF-FA-10004838,13.02,7,0,0.3906,3,4,No Discount,2017,3,Mar,Spring,Profit,Low (0-10%),Micro (<$50),1.86,0.06,0
CA-2017-111591,21/03/2017,25/03/2017,Standard Class,Economy,PS-18970,FUR-FU-10002364,22.14,3,0,6.4206,29,4,No Discount,2017,3,Mar,Spring,Profit,High (>=20%),Micro (<$50),7.38,2.14,0
CA-2017-111591,21/03/2017,25/03/2017,Standard Class,Economy,PS-18970,OFF-ST-10001809,359.32,4,0,7.1864,2,4,No Discount,2017,3,Mar,Spring,Profit,Low (0-10%),Medium ($200-500),89.83,1.8,0
US-2014-166828,22/08/2014,25/08/2014,First Class,Fast,JF-15415,OFF-PA-10001846,11.56,2,0,5.6644,49,3,No Discount,2014,8,Aug,Summer,Profit,High (>=20%),Micro (<$50),5.78,2.83,0
CA-2014-108147,08/06/2014,13/06/2014,Standard Class,Economy,RD-19480,OFF-BI-10003876,68.48,2,0.2,25.68,37.5,5,Low (1-20%),2014,6,Jun,Summer,Profit,High (>=20%),Small ($50-200),34.24,12.84,13.7
CA-2014-108147,08/06/2014,13/06/2014,Standard Class,Economy,RD-19480,OFF-ST-10003470,1676.88,6,0,83.844,5,5,No Discount,2014,6,Jun,Summer,Profit,Low (0-10%),XL (>$1K),279.48,13.97,0
CA-2016-154998,07/04/2016,09/04/2016,First Class,Fast,ES-14080,OFF-PA-10004243,37.94,2,0,18.2112,48,2,No Discount,2016,4,Apr,Spring,Profit,High (>=20%),Micro (<$50),18.97,9.11,0
CA-2017-113460,07/11/2017,09/11/2017,Second Class,Standard,KN-16390,FUR-CH-10000422,272.97,3,0,43.6752,16,2,No Discount,2017,11,Nov,Fall,Profit,Medium (10-20%),Medium ($200-500),90.99,14.56,0
CA-2015-111339,29/05/2015,31/05/2015,First Class,Fast,VP-21760,FUR-FU-10002506,41.568,4,0.2,-4.1568,-10,2,Low (1-20%),2015,5,May,Spring,Loss,Loss,Micro (<$50),10.39,-1.04,8.31
CA-2015-111339,29/05/2015,31/05/2015,First Class,Fast,VP-21760,FUR-CH-10000863,317.058,3,0.3,-86.0586,-27.14,2,Medium (21-40%),2015,5,May,Spring,Loss,Loss,Medium ($200-500),105.69,-28.69,95.12
CA-2015-111339,29/05/2015,31/05/2015,First Class,Fast,VP-21760,OFF-FA-10002988,8.04,5,0.2,2.9145,36.25,2,Low (1-20%),2015,5,May,Spring,Profit,High (>=20%),Micro (<$50),1.61,0.58,1.61
CA-2017-102820,07/05/2017,11/05/2017,Standard Class,Economy,CS-11950,TEC-PH-10003437,419.944,7,0.2,52.493,12.5,4,Low (1-20%),2017,5,May,Spring,Profit,Medium (10-20%),Medium ($200-500),59.99,7.5,83.99
CA-2016-149671,05/06/2016,09/06/2016,Standard Class,Economy,KB-16600,OFF-SU-10002537,61.38,6,0,15.9588,26,4,No Discount,2016,6,Jun,Summer,Profit,High (>=20%),Small ($50-200),10.23,2.66,0
CA-2015-126347,14/12/2015,19/12/2015,Second Class,Standard,AJ-10945,TEC-AC-10003063,50,2,0,10.5,21,5,No Discount,2015,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),25,5.25,0
CA-2017-108756,25/12/2017,29/12/2017,Standard Class,Economy,PO-18865,TEC-AC-10003237,31.8,3,0,13.674,43,4,No Discount,2017,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),10.6,4.56,0
CA-2017-155362,17/12/2017,21/12/2017,Standard Class,Economy,DP-13105,OFF-ST-10001031,32.56,2,0,8.4656,26,4,No Discount,2017,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),16.28,4.23,0
CA-2016-117625,10/05/2016,15/05/2016,Standard Class,Economy,GM-14500,OFF-EN-10001535,7.072,2,0.2,2.3868,33.75,5,Low (1-20%),2016,5,May,Spring,Profit,High (>=20%),Micro (<$50),3.54,1.19,1.41
CA-2014-154158,23/12/2014,27/12/2014,Second Class,Standard,CC-12670,OFF-PA-10001295,45.528,3,0.2,15.9348,35,4,Low (1-20%),2014,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),15.18,5.31,9.11
CA-2014-154158,23/12/2014,27/12/2014,Second Class,Standard,CC-12670,FUR-CH-10004698,64.784,1,0.2,6.4784,10,4,Low (1-20%),2014,12,Dec,Winter,Profit,Medium (10-20%),Small ($50-200),64.78,6.48,12.96
CA-2014-154158,23/12/2014,27/12/2014,Second Class,Standard,CC-12670,OFF-ST-10000078,424.272,2,0.2,-10.6068,-2.5,4,Low (1-20%),2014,12,Dec,Winter,Loss,Loss,Medium ($200-500),212.14,-5.3,84.85
CA-2014-154158,23/12/2014,27/12/2014,Second Class,Standard,CC-12670,OFF-AR-10001868,1.344,1,0.2,0.504,37.5,4,Low (1-20%),2014,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),1.34,0.5,0.27
CA-2014-154158,23/12/2014,27/12/2014,Second Class,Standard,CC-12670,OFF-ST-10004950,83.92,5,0.2,-1.049,-1.25,4,Low (1-20%),2014,12,Dec,Winter,Loss,Loss,Small ($50-200),16.78,-0.21,16.78
CA-2017-100433,11/08/2017,16/08/2017,Standard Class,Economy,SJ-20125,OFF-PA-10003441,25.92,4,0,12.4416,48,5,No Discount,2017,8,Aug,Summer,Profit,High (>=20%),Micro (<$50),6.48,3.11,0
CA-2017-163097,27/08/2017,31/08/2017,Standard Class,Economy,SF-20200,FUR-FU-10004973,120.576,8,0.2,33.1584,27.5,4,Low (1-20%),2017,8,Aug,Summer,Profit,High (>=20%),Small ($50-200),15.07,4.14,24.12
US-2017-127292,19/01/2017,23/01/2017,Standard Class,Economy,RM-19375,OFF-PA-10000157,79.92,4,0,37.5624,47,4,No Discount,2017,1,Jan,Winter,Profit,High (>=20%),Small ($50-200),19.98,9.39,0
US-2017-127292,19/01/2017,23/01/2017,Standard Class,Economy,RM-19375,OFF-PA-10001970,12.28,1,0,5.7716,47,4,No Discount,2017,1,Jan,Winter,Profit,High (>=20%),Micro (<$50),12.28,5.77,0
US-2017-127292,19/01/2017,23/01/2017,Standard Class,Economy,RM-19375,OFF-AP-10000828,542.94,3,0,152.0232,28,4,No Discount,2017,1,Jan,Winter,Profit,High (>=20%),Large ($500-1K),180.98,50.67,0
US-2017-127292,19/01/2017,23/01/2017,Standard Class,Economy,RM-19375,OFF-EN-10001509,2.04,1,0,0.9588,47,4,No Discount,2017,1,Jan,Winter,Profit,High (>=20%),Micro (<$50),2.04,0.96,0
CA-2015-163734,19/06/2015,24/06/2015,Standard Class,Economy,KM-16375,OFF-ST-10003692,228.92,5,0.2,14.3075,6.25,5,Low (1-20%),2015,6,Jun,Summer,Profit,Low (0-10%),Medium ($200-500),45.78,2.86,45.78
CA-2017-162474,13/03/2017,16/03/2017,First Class,Fast,FH-14275,TEC-PH-10004700,7.992,1,0.2,2.5974,32.5,3,Low (1-20%),2017,3,Mar,Spring,Profit,High (>=20%),Micro (<$50),7.99,2.6,1.6
CA-2015-130848,25/10/2015,25/10/2015,Same Day,Express,DG-13300,FUR-CH-10000422,582.336,8,0.2,-29.1168,-5,0,Low (1-20%),2015,10,Oct,Fall,Loss,Loss,Large ($500-1K),72.79,-3.64,116.47
CA-2014-125997,20/09/2014,23/09/2014,First Class,Fast,MW-18220,TEC-PH-10003484,629.95,5,0,157.4875,25,3,No Discount,2014,9,Sep,Fall,Profit,High (>=20%),Large ($500-1K),125.99,31.5,0
CA-2014-125997,20/09/2014,23/09/2014,First Class,Fast,MW-18220,FUR-CH-10001394,631.782,2,0.1,140.396,22.22,3,Low (1-20%),2014,9,Sep,Fall,Profit,High (>=20%),Large ($500-1K),315.89,70.2,63.18
CA-2014-125997,20/09/2014,23/09/2014,First Class,Fast,MW-18220,FUR-BO-10002213,801.568,2,0.2,-10.0196,-1.25,3,Low (1-20%),2014,9,Sep,Fall,Loss,Loss,Large ($500-1K),400.78,-5.01,160.31
CA-2014-125997,20/09/2014,23/09/2014,First Class,Fast,MW-18220,OFF-LA-10002762,75.18,6,0,35.3346,47,3,No Discount,2014,9,Sep,Fall,Profit,High (>=20%),Small ($50-200),12.53,5.89,0
CA-2014-125997,20/09/2014,23/09/2014,First Class,Fast,MW-18220,OFF-AP-10003842,30.98,1,0,8.0548,26,3,No Discount,2014,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),30.98,8.05,0
CA-2014-125997,20/09/2014,23/09/2014,First Class,Fast,MW-18220,TEC-PH-10003072,1349.91,9,0,661.4559,49,3,No Discount,2014,9,Sep,Fall,Profit,High (>=20%),XL (>$1K),149.99,73.5,0
CA-2016-103128,11/11/2016,15/11/2016,Standard Class,Economy,SC-20845,OFF-AR-10003394,14.112,6,0.2,1.2348,8.75,4,Low (1-20%),2016,11,Nov,Fall,Profit,Low (0-10%),Micro (<$50),2.35,0.21,2.82
CA-2015-167696,16/09/2015,21/09/2015,Standard Class,Economy,BD-11500,OFF-EN-10001539,31.12,4,0,14.6264,47,5,No Discount,2015,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),7.78,3.66,0
CA-2014-159814,24/06/2014,28/06/2014,Standard Class,Economy,LP-17080,FUR-FU-10001731,4.272,2,0.2,0.9612,22.5,4,Low (1-20%),2014,6,Jun,Summer,Profit,High (>=20%),Micro (<$50),2.14,0.48,0.85
CA-2016-105459,12/08/2016,17/08/2016,Second Class,Standard,NP-18700,FUR-TA-10001095,209.148,2,0.4,-66.2302,-31.67,5,Medium (21-40%),2016,8,Aug,Summer,Loss,Loss,Medium ($200-500),104.57,-33.12,83.66
CA-2016-105459,12/08/2016,17/08/2016,Second Class,Standard,NP-18700,OFF-ST-10000078,1591.02,6,0,286.3836,18,5,No Discount,2016,8,Aug,Summer,Profit,Medium (10-20%),XL (>$1K),265.17,47.73,0
CA-2017-141663,13/04/2017,17/04/2017,Standard Class,Economy,DP-13105,OFF-FA-10004076,7.92,5,0.2,1.683,21.25,4,Low (1-20%),2017,4,Apr,Spring,Profit,High (>=20%),Micro (<$50),1.58,0.34,1.58
CA-2014-152618,14/03/2014,17/03/2014,First Class,Fast,RB-19465,TEC-MA-10003626,574.91,2,0.3,156.047,27.14,3,Medium (21-40%),2014,3,Mar,Spring,Profit,High (>=20%),Large ($500-1K),287.46,78.02,172.47
CA-2014-152618,14/03/2014,17/03/2014,First Class,Fast,RB-19465,OFF-PA-10001215,8.448,2,0.2,2.64,31.25,3,Low (1-20%),2014,3,Mar,Spring,Profit,High (>=20%),Micro (<$50),4.22,1.32,1.69
CA-2017-162789,22/09/2017,24/09/2017,Second Class,Standard,LC-17140,TEC-AC-10002842,1071,9,0,171.36,16,2,No Discount,2017,9,Sep,Fall,Profit,Medium (10-20%),XL (>$1K),119,19.04,0
CA-2017-162789,22/09/2017,24/09/2017,Second Class,Standard,LC-17140,FUR-FU-10004864,12.07,1,0,3.9831,33,2,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),12.07,3.98,0
US-2017-110149,10/12/2017,13/12/2017,First Class,Fast,WB-21850,OFF-BI-10000014,3.273,1,0.7,-2.5093,-76.67,3,High (41%+),2017,12,Dec,Winter,Loss,Loss,Micro (<$50),3.27,-2.51,2.29
US-2017-110149,10/12/2017,13/12/2017,First Class,Fast,WB-21850,FUR-FU-10001475,87.92,5,0.2,15.386,17.5,3,Low (1-20%),2017,12,Dec,Winter,Profit,Medium (10-20%),Small ($50-200),17.58,3.08,17.58
CA-2016-108959,10/03/2016,14/03/2016,Second Class,Standard,MH-17785,OFF-ST-10001272,104.696,1,0.2,6.5435,6.25,4,Low (1-20%),2016,3,Mar,Spring,Profit,Low (0-10%),Small ($50-200),104.7,6.54,20.94
CA-2015-164777,27/01/2015,29/01/2015,First Class,Fast,SC-20305,FUR-CH-10002024,2803.92,5,0.2,0,0,2,Low (1-20%),2015,1,Jan,Winter,Profit,Low (0-10%),XL (>$1K),560.78,0,560.78
CA-2016-132017,26/09/2016,27/09/2016,First Class,Fast,MH-17620,OFF-BI-10004001,6.816,2,0.8,-11.5872,-170,1,High (41%+),2016,9,Sep,Fall,Loss,Loss,Micro (<$50),3.41,-5.79,5.45
CA-2015-127824,18/10/2015,22/10/2015,Standard Class,Economy,JC-15775,TEC-PH-10004094,249.584,2,0.2,15.599,6.25,4,Low (1-20%),2015,10,Oct,Fall,Profit,Low (0-10%),Medium ($200-500),124.79,7.8,49.92
CA-2015-127824,18/10/2015,22/10/2015,Standard Class,Economy,JC-15775,OFF-PA-10001184,17.94,3,0,8.7906,49,4,No Discount,2015,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),5.98,2.93,0
CA-2015-127824,18/10/2015,22/10/2015,Standard Class,Economy,JC-15775,FUR-FU-10002505,10.11,3,0,3.2352,32,4,No Discount,2015,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),3.37,1.08,0
CA-2014-148285,27/10/2014,01/11/2014,Standard Class,Economy,RD-19810,OFF-PA-10001166,10.368,2,0.2,3.6288,35,5,Low (1-20%),2014,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),5.18,1.81,2.07
CA-2014-148285,27/10/2014,01/11/2014,Standard Class,Economy,RD-19810,OFF-PA-10000349,11.952,3,0.2,4.0338,33.75,5,Low (1-20%),2014,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),3.98,1.34,2.39
CA-2017-152926,02/10/2017,04/10/2017,Second Class,Standard,SC-20695,OFF-AP-10004708,15.224,2,0.8,-38.8212,-255,2,High (41%+),2017,10,Oct,Fall,Loss,Loss,Micro (<$50),7.61,-19.41,12.18
CA-2017-152926,02/10/2017,04/10/2017,Second Class,Standard,SC-20695,OFF-AP-10001947,21.984,6,0.8,-56.0592,-255,2,High (41%+),2017,10,Oct,Fall,Loss,Loss,Micro (<$50),3.66,-9.34,17.59
CA-2014-145254,23/07/2014,27/07/2014,Standard Class,Economy,NC-18535,TEC-PH-10000441,604.752,6,0.2,60.4752,10,4,Low (1-20%),2014,7,Jul,Summer,Profit,Medium (10-20%),Large ($500-1K),100.79,10.08,120.95
CA-2014-145254,23/07/2014,27/07/2014,Standard Class,Economy,NC-18535,OFF-SU-10004664,40.7,5,0,11.803,29,4,No Discount,2014,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),8.14,2.36,0
CA-2014-145254,23/07/2014,27/07/2014,Standard Class,Economy,NC-18535,TEC-PH-10004531,302.376,3,0.2,37.797,12.5,4,Low (1-20%),2014,7,Jul,Summer,Profit,Medium (10-20%),Medium ($200-500),100.79,12.6,60.48
CA-2014-145254,23/07/2014,27/07/2014,Standard Class,Economy,NC-18535,TEC-AC-10002167,45,3,0,4.95,11,4,No Discount,2014,7,Jul,Summer,Profit,Medium (10-20%),Micro (<$50),15,1.65,0
CA-2014-116246,12/09/2014,17/09/2014,Second Class,Standard,LW-17215,FUR-CH-10002024,3785.292,6,0.1,420.588,11.11,5,Low (1-20%),2014,9,Sep,Fall,Profit,Medium (10-20%),XL (>$1K),630.88,70.1,378.53
CA-2016-160479,15/09/2016,20/09/2016,Standard Class,Economy,AH-10585,OFF-AR-10002445,35.4,5,0,13.452,38,5,No Discount,2016,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),7.08,2.69,0
CA-2014-167486,27/11/2014,01/12/2014,Standard Class,Economy,JO-15145,FUR-FU-10003268,199.9,5,0,39.98,20,4,No Discount,2014,11,Nov,Fall,Profit,High (>=20%),Small ($50-200),39.98,8,0
CA-2014-152100,11/05/2014,16/05/2014,Standard Class,Economy,VW-21775,FUR-CH-10000015,1212.96,8,0.3,-69.312,-5.71,5,Medium (21-40%),2014,5,May,Spring,Loss,Loss,XL (>$1K),151.62,-8.66,363.89
CA-2015-166219,28/08/2015,01/09/2015,Standard Class,Economy,BP-11185,TEC-PH-10004165,1099.96,5,0.2,82.497,7.5,4,Low (1-20%),2015,8,Aug,Summer,Profit,Low (0-10%),XL (>$1K),219.99,16.5,219.99
CA-2015-166219,28/08/2015,01/09/2015,Standard Class,Economy,BP-11185,FUR-TA-10004607,103.481,1,0.3,-16.2613,-15.71,4,Medium (21-40%),2015,8,Aug,Summer,Loss,Loss,Small ($50-200),103.48,-16.26,31.04
CA-2015-111864,19/06/2015,19/06/2015,Same Day,Express,PP-18955,OFF-LA-10004677,5.904,2,0.2,1.9926,33.75,0,Low (1-20%),2015,6,Jun,Summer,Profit,High (>=20%),Micro (<$50),2.95,1,1.18
CA-2015-119627,17/08/2015,23/08/2015,Standard Class,Economy,SC-20725,TEC-AC-10002217,30.08,2,0.2,-5.264,-17.5,6,Low (1-20%),2015,8,Aug,Summer,Loss,Loss,Micro (<$50),15.04,-2.63,6.02
CA-2015-119627,17/08/2015,23/08/2015,Standard Class,Economy,SC-20725,OFF-PA-10001937,36.288,7,0.2,12.7008,35,6,Low (1-20%),2015,8,Aug,Summer,Profit,High (>=20%),Micro (<$50),5.18,1.81,7.26
CA-2015-119627,17/08/2015,23/08/2015,Standard Class,Economy,SC-20725,OFF-AR-10000203,10.272,3,0.2,1.1556,11.25,6,Low (1-20%),2015,8,Aug,Summer,Profit,Medium (10-20%),Micro (<$50),3.42,0.39,2.05
CA-2015-119627,17/08/2015,23/08/2015,Standard Class,Economy,SC-20725,TEC-AC-10001142,252.8,4,0.2,-31.6,-12.5,6,Low (1-20%),2015,8,Aug,Summer,Loss,Loss,Medium ($200-500),63.2,-7.9,50.56
CA-2015-160787,25/09/2015,25/09/2015,Same Day,Express,BM-11785,OFF-BI-10003712,2.946,2,0.7,-2.0622,-70,0,High (41%+),2015,9,Sep,Fall,Loss,Loss,Micro (<$50),1.47,-1.03,2.06
CA-2017-107853,26/05/2017,31/05/2017,Standard Class,Economy,CD-11920,OFF-PA-10000520,12.96,2,0,6.2208,48,5,No Discount,2017,5,May,Spring,Profit,High (>=20%),Micro (<$50),6.48,3.11,0
CA-2017-126144,31/07/2017,05/08/2017,Standard Class,Economy,GM-14680,TEC-PH-10001079,285.576,4,0.4,-57.1152,-20,5,Medium (21-40%),2017,7,Jul,Summer,Loss,Loss,Medium ($200-500),71.39,-14.28,114.23
